    0.0000  -11.6799
    0.0173  -11.6795
    0.0346  -11.6783
    0.0520  -11.6763
    0.0693  -11.6736
    0.0866  -11.6700
    0.1039  -11.6657
    0.1212  -11.6606
    0.1386  -11.6548
    0.1559  -11.6482
    0.1732  -11.6409
    0.1905  -11.6329
    0.2078  -11.6241
    0.2252  -11.6148
    0.2425  -11.6048
    0.2598  -11.5941
    0.2771  -11.5829
    0.2944  -11.5711
    0.3118  -11.5588
    0.3291  -11.5459
    0.3464  -11.5326
    0.3637  -11.5189
    0.3811  -11.5048
    0.3984  -11.4903
    0.4157  -11.4756
    0.4330  -11.4606
    0.4503  -11.4454
    0.4677  -11.4301
    0.4850  -11.4146
    0.5023  -11.3992
    0.5196  -11.3837
    0.5369  -11.3684
    0.5543  -11.3532
    0.5716  -11.3383
    0.5889  -11.3237
    0.6062  -11.3094
    0.6235  -11.2956
    0.6409  -11.2823
    0.6582  -11.2696
    0.6755  -11.2576
    0.6928  -11.2464
    0.7101  -11.2359
    0.7275  -11.2264
    0.7448  -11.2178
    0.7621  -11.2102
    0.7794  -11.2037
    0.7967  -11.1983
    0.8141  -11.1940
    0.8314  -11.1910
    0.8487  -11.1891
    0.8660  -11.1885
    0.8760  -11.1886
    0.8860  -11.1889
    0.8960  -11.1894
    0.9060  -11.1902
    0.9160  -11.1911
    0.9260  -11.1922
    0.9360  -11.1935
    0.9460  -11.1950
    0.9560  -11.1966
    0.9660  -11.1985
    0.9760  -11.2005
    0.9860  -11.2026
    0.9960  -11.2049
    1.0060  -11.2073
    1.0160  -11.2098
    1.0260  -11.2125
    1.0360  -11.2152
    1.0460  -11.2180
    1.0560  -11.2209
    1.0660  -11.2238
    1.0760  -11.2268
    1.0860  -11.2299
    1.0960  -11.2329
    1.1060  -11.2360
    1.1160  -11.2390
    1.1260  -11.2421
    1.1360  -11.2451
    1.1460  -11.2481
    1.1560  -11.2510
    1.1660  -11.2539
    1.1760  -11.2567
    1.1860  -11.2594
    1.1960  -11.2620
    1.2060  -11.2645
    1.2160  -11.2670
    1.2260  -11.2693
    1.2360  -11.2714
    1.2460  -11.2735
    1.2560  -11.2754
    1.2660  -11.2772
    1.2760  -11.2788
    1.2860  -11.2802
    1.2960  -11.2815
    1.3060  -11.2827
    1.3160  -11.2836
    1.3260  -11.2844
    1.3360  -11.2851
    1.3460  -11.2855
    1.3560  -11.2858
    1.3660  -11.2859
 
    0.0000  -11.0296
    0.0173  -11.0298
    0.0346  -11.0303
    0.0520  -11.0311
    0.0693  -11.0322
    0.0866  -11.0337
    0.1039  -11.0354
    0.1212  -11.0375
    0.1386  -11.0398
    0.1559  -11.0425
    0.1732  -11.0454
    0.1905  -11.0485
    0.2078  -11.0519
    0.2252  -11.0556
    0.2425  -11.0594
    0.2598  -11.0635
    0.2771  -11.0677
    0.2944  -11.0721
    0.3118  -11.0766
    0.3291  -11.0812
    0.3464  -11.0860
    0.3637  -11.0908
    0.3811  -11.0957
    0.3984  -11.1007
    0.4157  -11.1057
    0.4330  -11.1107
    0.4503  -11.1156
    0.4677  -11.1206
    0.4850  -11.1255
    0.5023  -11.1303
    0.5196  -11.1350
    0.5369  -11.1397
    0.5543  -11.1442
    0.5716  -11.1485
    0.5889  -11.1527
    0.6062  -11.1568
    0.6235  -11.1606
    0.6409  -11.1643
    0.6582  -11.1677
    0.6755  -11.1709
    0.6928  -11.1739
    0.7101  -11.1766
    0.7275  -11.1790
    0.7448  -11.1812
    0.7621  -11.1831
    0.7794  -11.1848
    0.7967  -11.1861
    0.8141  -11.1871
    0.8314  -11.1879
    0.8487  -11.1883
    0.8660  -11.1885
    0.8760  -11.1885
    0.8860  -11.1885
    0.8960  -11.1885
    0.9060  -11.1885
    0.9160  -11.1885
    0.9260  -11.1885
    0.9360  -11.1885
    0.9460  -11.1885
    0.9560  -11.1885
    0.9660  -11.1886
    0.9760  -11.1886
    0.9860  -11.1886
    0.9960  -11.1886
    1.0060  -11.1886
    1.0160  -11.1886
    1.0260  -11.1886
    1.0360  -11.1886
    1.0460  -11.1887
    1.0560  -11.1887
    1.0660  -11.1887
    1.0760  -11.1887
    1.0860  -11.1887
    1.0960  -11.1887
    1.1060  -11.1888
    1.1160  -11.1888
    1.1260  -11.1888
    1.1360  -11.1888
    1.1460  -11.1888
    1.1560  -11.1889
    1.1660  -11.1889
    1.1760  -11.1889
    1.1860  -11.1889
    1.1960  -11.1889
    1.2060  -11.1889
    1.2160  -11.1890
    1.2260  -11.1890
    1.2360  -11.1890
    1.2460  -11.1890
    1.2560  -11.1890
    1.2660  -11.1890
    1.2760  -11.1890
    1.2860  -11.1890
    1.2960  -11.1890
    1.3060  -11.1890
    1.3160  -11.1891
    1.3260  -11.1891
    1.3360  -11.1891
    1.3460  -11.1891
    1.3560  -11.1891
    1.3660  -11.1891
 
    0.0000  -11.0296
    0.0173  -11.0298
    0.0346  -11.0303
    0.0520  -11.0311
    0.0693  -11.0322
    0.0866  -11.0337
    0.1039  -11.0354
    0.1212  -11.0375
    0.1386  -11.0398
    0.1559  -11.0425
    0.1732  -11.0454
    0.1905  -11.0485
    0.2078  -11.0519
    0.2252  -11.0556
    0.2425  -11.0594
    0.2598  -11.0635
    0.2771  -11.0677
    0.2944  -11.0721
    0.3118  -11.0766
    0.3291  -11.0812
    0.3464  -11.0860
    0.3637  -11.0908
    0.3811  -11.0957
    0.3984  -11.1007
    0.4157  -11.1057
    0.4330  -11.1107
    0.4503  -11.1156
    0.4677  -11.1206
    0.4850  -11.1255
    0.5023  -11.1303
    0.5196  -11.1350
    0.5369  -11.1397
    0.5543  -11.1442
    0.5716  -11.1485
    0.5889  -11.1527
    0.6062  -11.1568
    0.6235  -11.1606
    0.6409  -11.1643
    0.6582  -11.1677
    0.6755  -11.1709
    0.6928  -11.1739
    0.7101  -11.1766
    0.7275  -11.1790
    0.7448  -11.1812
    0.7621  -11.1831
    0.7794  -11.1848
    0.7967  -11.1861
    0.8141  -11.1871
    0.8314  -11.1879
    0.8487  -11.1883
    0.8660  -11.1885
    0.8760  -11.1885
    0.8860  -11.1885
    0.8960  -11.1885
    0.9060  -11.1885
    0.9160  -11.1885
    0.9260  -11.1885
    0.9360  -11.1885
    0.9460  -11.1885
    0.9560  -11.1885
    0.9660  -11.1886
    0.9760  -11.1886
    0.9860  -11.1886
    0.9960  -11.1886
    1.0060  -11.1886
    1.0160  -11.1886
    1.0260  -11.1886
    1.0360  -11.1886
    1.0460  -11.1887
    1.0560  -11.1887
    1.0660  -11.1887
    1.0760  -11.1887
    1.0860  -11.1887
    1.0960  -11.1887
    1.1060  -11.1888
    1.1160  -11.1888
    1.1260  -11.1888
    1.1360  -11.1888
    1.1460  -11.1888
    1.1560  -11.1889
    1.1660  -11.1889
    1.1760  -11.1889
    1.1860  -11.1889
    1.1960  -11.1889
    1.2060  -11.1889
    1.2160  -11.1890
    1.2260  -11.1890
    1.2360  -11.1890
    1.2460  -11.1890
    1.2560  -11.1890
    1.2660  -11.1890
    1.2760  -11.1890
    1.2860  -11.1890
    1.2960  -11.1890
    1.3060  -11.1890
    1.3160  -11.1891
    1.3260  -11.1891
    1.3360  -11.1891
    1.3460  -11.1891
    1.3560  -11.1891
    1.3660  -11.1891
 
    0.0000   -6.8762
    0.0173   -6.8777
    0.0346   -6.8825
    0.0520   -6.8903
    0.0693   -6.9011
    0.0866   -6.9150
    0.1039   -6.9317
    0.1212   -6.9511
    0.1386   -6.9732
    0.1559   -6.9976
    0.1732   -7.0244
    0.1905   -7.0534
    0.2078   -7.0843
    0.2252   -7.1170
    0.2425   -7.1513
    0.2598   -7.1870
    0.2771   -7.2240
    0.2944   -7.2622
    0.3118   -7.3013
    0.3291   -7.3411
    0.3464   -7.3816
    0.3637   -7.4225
    0.3811   -7.4637
    0.3984   -7.5052
    0.4157   -7.5466
    0.4330   -7.5879
    0.4503   -7.6290
    0.4677   -7.6697
    0.4850   -7.7099
    0.5023   -7.7494
    0.5196   -7.7882
    0.5369   -7.8261
    0.5543   -7.8630
    0.5716   -7.8987
    0.5889   -7.9332
    0.6062   -7.9663
    0.6235   -7.9979
    0.6409   -8.0280
    0.6582   -8.0563
    0.6755   -8.0828
    0.6928   -8.1074
    0.7101   -8.1300
    0.7275   -8.1504
    0.7448   -8.1687
    0.7621   -8.1848
    0.7794   -8.1984
    0.7967   -8.2097
    0.8141   -8.2185
    0.8314   -8.2249
    0.8487   -8.2287
    0.8660   -8.2300
    0.8760   -8.2295
    0.8860   -8.2283
    0.8960   -8.2262
    0.9060   -8.2232
    0.9160   -8.2194
    0.9260   -8.2148
    0.9360   -8.2094
    0.9460   -8.2033
    0.9560   -8.1963
    0.9660   -8.1886
    0.9760   -8.1802
    0.9860   -8.1711
    0.9960   -8.1614
    1.0060   -8.1510
    1.0160   -8.1400
    1.0260   -8.1285
    1.0360   -8.1164
    1.0460   -8.1039
    1.0560   -8.0909
    1.0660   -8.0776
    1.0760   -8.0639
    1.0860   -8.0499
    1.0960   -8.0356
    1.1060   -8.0212
    1.1160   -8.0066
    1.1260   -7.9919
    1.1360   -7.9772
    1.1460   -7.9625
    1.1560   -7.9480
    1.1660   -7.9335
    1.1760   -7.9193
    1.1860   -7.9053
    1.1960   -7.8916
    1.2060   -7.8784
    1.2160   -7.8656
    1.2260   -7.8532
    1.2360   -7.8415
    1.2460   -7.8303
    1.2560   -7.8198
    1.2660   -7.8101
    1.2760   -7.8011
    1.2860   -7.7929
    1.2960   -7.7856
    1.3060   -7.7791
    1.3160   -7.7737
    1.3260   -7.7691
    1.3360   -7.7656
    1.3460   -7.7630
    1.3560   -7.7615
    1.3660   -7.7609
 
    0.0000   -2.7360
    0.0173   -2.7347
    0.0346   -2.7309
    0.0520   -2.7244
    0.0693   -2.7154
    0.0866   -2.7039
    0.1039   -2.6898
    0.1212   -2.6731
    0.1386   -2.6540
    0.1559   -2.6324
    0.1732   -2.6084
    0.1905   -2.5820
    0.2078   -2.5531
    0.2252   -2.5220
    0.2425   -2.4886
    0.2598   -2.4529
    0.2771   -2.4150
    0.2944   -2.3751
    0.3118   -2.3330
    0.3291   -2.2890
    0.3464   -2.2431
    0.3637   -2.1954
    0.3811   -2.1459
    0.3984   -2.0948
    0.4157   -2.0423
    0.4330   -1.9883
    0.4503   -1.9332
    0.4677   -1.8771
    0.4850   -1.8202
    0.5023   -1.7628
    0.5196   -1.7052
